date,open,high,low,close,volume
2021-11-01,7.51,7.51,7.51,7.51,0
2021-11-02,7.51,7.51,7.51,7.51,0
2021-11-03,7.51,7.51,7.51,7.51,0
2021-11-04,8.6,8.6,7.82,7.82,1200
2021-11-05,8.21,8.21,8.21,8.21,0
2021-11-08,8.21,8.21,8.21,8.21,0
2021-11-09,8.21,8.21,8.21,8.21,0
2021-11-10,7.82,7.98,7.82,7.98,1800
2021-11-11,7.82,7.82,7.82,7.82,600
2021-11-12,7.82,7.82,7.82,7.82,0
2021-11-15,7.9,7.9,7.82,7.82,600
2021-11-16,7.82,9.0,7.82,8.92,1500
2021-11-17,8.37,8.37,8.37,8.37,0
2021-11-18,8.37,8.37,8.37,8.37,0
2021-11-19,7.98,8.37,7.82,7.82,1900
2021-11-22,8.06,8.06,8.06,8.06,0
2021-11-23,8.06,8.06,7.43,7.43,1800
2021-11-24,7.67,7.67,7.67,7.67,3300
2021-11-25,7.67,7.67,7.67,7.67,0
2021-11-26,7.67,7.67,7.67,7.67,0
2021-11-29,8.76,8.76,8.76,8.76,100
2021-11-30,7.74,7.74,7.74,7.74,2200
2021-12-01,7.74,7.74,7.74,7.74,0
2021-12-02,7.74,7.74,7.74,7.74,0
2021-12-03,7.74,7.74,7.74,7.74,300
2021-12-06,7.74,7.74,7.74,7.74,0
2021-12-07,7.74,7.74,7.74,7.74,600
2021-12-08,7.74,7.74,7.74,7.74,0
2021-12-09,7.74,7.74,7.74,7.74,0
2021-12-10,7.74,7.74,7.74,7.74,0
2021-12-13,7.82,7.82,7.04,7.04,1000
2021-12-14,7.27,7.27,7.27,7.27,0
2021-12-15,7.27,7.27,7.27,7.27,0
2021-12-16,7.27,7.27,7.27,7.27,0
2021-12-17,7.27,7.27,7.27,7.27,0
2021-12-20,7.27,7.27,7.27,7.27,0
2021-12-21,7.27,7.27,7.27,7.27,0
2021-12-22,7.27,7.27,7.27,7.27,0
2021-12-23,8.13,8.13,8.13,8.13,1000
2021-12-24,8.21,8.21,8.21,8.21,100
2021-12-27,8.21,8.21,8.21,8.21,0
2021-12-28,7.9,7.9,7.82,7.82,600
2021-12-29,7.82,7.82,7.82,7.82,0
2021-12-30,7.82,7.82,7.82,7.82,0
2021-12-31,7.82,7.82,7.82,7.82,0
2022-01-04,7.82,7.82,7.82,7.82,0
2022-01-05,7.82,7.82,7.82,7.82,0
2022-01-06,7.82,7.82,7.82,7.82,0
2022-01-07,8.53,8.53,8.53,8.53,200
2022-01-10,8.37,8.37,8.37,8.37,600
2022-01-11,8.37,8.37,8.37,8.37,0
2022-01-12,7.2,7.2,7.2,7.2,100
2022-01-13,7.2,7.2,7.2,7.2,0
2022-01-14,7.2,7.2,7.2,7.2,0
2022-01-17,7.2,7.2,7.2,7.2,100
2022-01-18,7.2,7.2,7.2,7.2,0
2022-01-19,7.2,7.2,7.2,7.2,0
2022-01-20,7.2,7.2,7.2,7.2,0
2022-01-21,7.2,7.2,7.2,7.2,0
2022-01-24,7.12,7.12,7.12,7.12,100
2022-01-25,7.12,7.12,7.12,7.12,0
2022-01-26,7.12,7.12,7.12,7.12,0
2022-01-27,6.34,6.41,6.34,6.34,400
2022-01-28,6.34,6.34,6.34,6.34,0
2022-02-07,7.27,7.27,7.27,7.27,100
2022-02-08,7.27,7.27,7.27,7.27,0
2022-02-09,7.27,7.27,7.27,7.27,0
2022-02-10,7.35,7.35,7.35,7.35,200
2022-02-11,7.35,7.35,7.35,7.35,300
2022-02-14,7.35,7.35,7.35,7.35,200
2022-02-15,7.35,7.35,7.35,7.35,200
2022-02-16,7.35,7.35,7.35,7.35,0
2022-02-17,7.35,7.35,7.35,7.35,0
2022-02-18,7.35,7.35,7.35,7.35,300
2022-02-21,7.35,7.82,7.35,7.82,500
2022-02-22,7.74,7.74,7.74,7.74,0
2022-02-23,7.74,7.74,7.74,7.74,0
2022-02-24,8.21,8.21,7.98,7.98,3600
2022-02-25,8.21,8.21,8.21,8.21,0
2022-02-28,8.21,8.21,8.21,8.21,0
2022-03-01,7.27,7.43,7.12,7.43,2100
2022-03-02,7.27,7.27,7.27,7.27,0
2022-03-03,7.27,7.27,7.27,7.27,0
2022-03-04,8.13,8.13,8.13,8.13,300
2022-03-07,8.6,9.31,8.6,9.31,7800
2022-03-08,9.86,9.93,9.86,9.93,3600
2022-03-09,11.26,11.26,11.26,11.26,3200
2022-03-10,12.91,12.91,10.95,11.03,5800
2022-03-11,11.34,11.34,11.34,11.34,100
2022-03-14,9.7,11.34,9.7,11.34,600
2022-03-15,8.53,8.6,8.53,8.6,3200
2022-03-16,9.86,9.86,9.86,9.86,100
2022-03-17,9.86,11.26,9.86,10.95,300
2022-03-18,9.15,12.28,9.15,9.23,6500
2022-03-21,8.45,9.23,8.37,9.23,1400
2022-03-22,9.23,9.23,9.23,9.23,100
2022-03-23,9.0,9.0,8.92,8.92,1000
2022-03-24,8.53,8.92,8.53,8.92,2300
2022-03-25,9.7,9.7,8.13,8.13,200
2022-03-28,8.92,8.92,8.84,8.92,1400
2022-03-29,8.92,8.92,8.92,8.92,0
2022-03-30,8.92,8.92,8.92,8.92,0
2022-03-31,8.92,8.92,8.92,8.92,0
2022-04-01,7.74,7.74,7.74,7.74,4500
2022-04-04,7.82,7.82,7.74,7.74,1300
2022-04-05,8.84,8.84,8.84,8.84,4900
2022-04-06,8.53,8.53,8.53,8.53,200
2022-04-07,8.53,8.53,8.53,8.53,500
2022-04-08,8.21,8.21,7.43,7.43,2100
2022-04-12,7.35,7.35,7.27,7.27,300
2022-04-13,7.27,7.27,7.27,7.27,0
2022-04-14,8.21,8.29,8.21,8.29,700
2022-04-15,9.39,9.39,8.76,8.76,300
2022-04-18,7.67,7.67,7.67,7.67,1000
2022-04-19,8.76,8.76,8.6,8.6,800
2022-04-20,8.68,8.68,8.68,8.68,0
2022-04-21,7.43,7.43,7.43,7.43,100
2022-04-22,8.53,8.53,8.53,8.53,100
2022-04-25,8.53,8.53,8.53,8.53,0
2022-04-26,7.35,7.35,7.35,7.35,200
2022-04-27,7.43,7.43,7.43,7.43,100
2022-04-28,8.53,8.53,8.45,8.45,300
2022-04-29,7.43,7.43,7.43,7.43,100
2022-05-04,7.43,7.43,7.43,7.43,0
2022-05-05,7.43,7.43,7.43,7.43,0
2022-05-06,7.51,7.51,7.51,7.51,1100
2022-05-09,8.45,8.45,8.45,8.45,100
2022-05-10,8.45,8.45,8.45,8.45,0
2022-05-11,8.45,8.45,8.45,8.45,0
2022-05-12,8.45,8.45,8.45,8.45,0
2022-05-13,7.2,7.2,7.2,7.2,10000
2022-05-16,7.2,7.2,7.2,7.2,0
2022-05-17,7.2,7.2,7.2,7.2,0
2022-05-18,7.04,7.04,7.04,7.04,800
2022-05-19,7.04,7.04,7.04,7.04,100
2022-05-20,7.82,8.06,7.82,8.06,400
2022-05-23,7.98,7.98,7.98,7.98,0
2022-05-24,7.9,7.9,7.82,7.82,200
2022-05-25,8.21,8.21,8.21,8.21,100
2022-05-26,8.21,8.21,8.13,8.13,1100
2022-05-27,8.2,8.2,8.2,8.2,0
2022-05-30,8.2,8.2,8.2,8.2,0
2022-05-31,8.2,8.2,8.2,8.2,0
2022-06-01,8.2,8.2,8.2,8.2,0
2022-06-02,8.2,8.2,8.2,8.2,0
2022-06-03,7.03,8.2,7.03,8.2,300
2022-06-06,7.45,7.45,7.45,7.45,0
2022-06-07,7.45,7.45,7.45,7.45,0
2022-06-08,8.37,8.37,8.29,8.29,600
2022-06-09,8.29,8.29,8.29,8.29,0
2022-06-10,8.29,8.29,8.29,8.29,0
2022-06-13,7.2,7.53,7.11,7.53,2200
2022-06-14,7.37,7.37,7.37,7.37,0
2022-06-15,7.37,7.37,7.37,7.37,0
2022-06-16,7.37,7.37,7.37,7.37,0
2022-06-17,7.37,7.37,7.37,7.37,0
2022-06-20,7.37,7.37,7.37,7.37,0
2022-06-21,6.36,6.36,6.36,6.36,200
2022-06-22,7.28,7.28,7.28,7.28,300
2022-06-23,7.28,7.28,7.28,7.28,0
2022-06-24,6.28,6.28,6.28,6.28,100
2022-06-27,7.11,7.2,7.11,7.2,2300
2022-06-28,8.12,8.12,8.12,8.12,100
2022-06-29,8.12,8.12,8.12,8.12,0
2022-06-30,9.12,9.12,9.12,9.12,100
2022-07-01,9.12,9.12,9.12,9.12,0
2022-07-04,9.12,9.12,9.12,9.12,0
2022-07-05,9.12,9.12,9.12,9.12,0
2022-07-06,9.12,9.12,9.12,9.12,0
2022-07-07,9.12,9.12,9.12,9.12,0
2022-07-08,9.12,9.12,9.12,9.12,0
2022-07-11,7.78,7.78,7.78,7.78,100
2022-07-12,6.7,6.7,6.7,6.7,100
2022-07-13,5.69,7.7,5.69,6.03,1900
2022-07-14,8.62,8.62,8.62,8.62,100
2022-07-15,8.62,8.62,8.62,8.62,100
2022-07-18,8.62,8.62,8.62,8.62,0
2022-07-19,8.62,8.62,8.62,8.62,0
2022-07-20,8.62,8.62,8.62,8.62,0
2022-07-21,8.62,8.62,8.62,8.62,0
2022-07-22,8.62,8.62,7.37,7.37,200
2022-07-25,8.62,8.62,8.62,8.62,100
2022-07-26,8.62,8.62,8.62,8.62,0
2022-07-27,8.62,8.62,8.62,8.62,0
2022-07-28,8.62,8.62,8.62,8.62,0
2022-07-29,8.62,8.62,8.62,8.62,0
2022-08-01,8.62,8.62,8.62,8.62,0
2022-08-02,8.62,8.62,8.62,8.62,0
2022-08-03,8.62,8.62,8.62,8.62,0
2022-08-04,8.2,8.2,8.12,8.12,1000
2022-08-05,8.12,8.12,8.12,8.12,0
2022-08-08,8.12,8.12,8.12,8.12,0
2022-08-09,8.12,8.12,8.12,8.12,800
2022-08-10,8.12,8.12,8.12,8.12,4700
2022-08-11,6.95,6.95,6.95,6.95,100
2022-08-12,6.95,6.95,6.95,6.95,0
2022-08-15,7.11,7.11,7.11,7.11,500
2022-08-16,7.11,7.11,7.11,7.11,200
2022-08-17,6.95,7.03,6.95,6.95,1800
2022-08-18,6.95,7.03,6.95,7.03,200
2022-08-19,6.61,6.61,6.61,6.61,100
2022-08-22,7.53,7.53,7.53,7.53,400
2022-08-23,7.53,7.53,7.53,7.53,0
2022-08-24,7.53,7.53,7.53,7.53,0
2022-08-25,7.53,7.53,7.53,7.53,0
2022-08-26,7.53,7.53,7.53,7.53,400
2022-08-29,7.53,7.53,7.53,7.53,0
2022-08-30,7.53,7.53,7.53,7.53,0
2022-08-31,7.53,7.53,7.53,7.53,0
2022-09-05,7.53,7.53,7.53,7.53,100
2022-09-06,7.53,7.53,7.53,7.53,300
2022-09-07,7.53,7.53,7.53,7.53,0
2022-09-08,7.53,7.53,7.53,7.53,0
2022-09-09,8.54,8.54,8.54,8.54,100
2022-09-12,8.54,8.54,8.54,8.54,0
2022-09-13,8.54,8.54,8.54,8.54,0
2022-09-14,8.54,8.54,8.54,8.54,0
2022-09-15,8.54,8.54,8.54,8.54,0
2022-09-16,8.54,8.54,8.54,8.54,0
2022-09-19,8.54,8.54,8.54,8.54,0
2022-09-20,8.54,8.54,8.54,8.54,0
2022-09-21,8.54,8.54,8.54,8.54,0
2022-09-22,8.54,8.54,8.54,8.54,0
2022-09-23,8.54,8.54,8.54,8.54,0
2022-09-26,8.54,8.54,8.54,8.54,0
2022-09-27,8.54,8.54,8.54,8.54,0
2022-09-28,8.54,8.54,8.54,8.54,0
2022-09-29,8.54,8.54,8.54,8.54,0
2022-09-30,8.54,8.54,8.54,8.54,0
2022-10-03,8.54,8.54,8.54,8.54,0
2022-10-04,7.28,7.28,7.28,7.28,100
2022-10-05,7.28,7.28,7.28,7.28,0
2022-10-06,7.28,7.28,7.28,7.28,0
2022-10-07,7.28,7.28,7.28,7.28,0
2022-10-10,7.28,7.28,7.28,7.28,0
2022-10-11,7.28,7.28,7.28,7.28,0
2022-10-12,7.28,7.28,7.28,7.28,0
2022-10-13,7.28,7.28,7.28,7.28,0
2022-10-14,7.28,7.28,7.28,7.28,0
2022-10-17,7.28,7.28,7.28,7.28,0
2022-10-18,6.28,6.28,6.28,6.28,100
2022-10-19,6.28,6.28,6.28,6.28,0
2022-10-20,6.28,6.28,6.28,6.28,0
2022-10-21,6.28,6.28,6.28,6.28,0
2022-10-24,6.28,6.28,6.28,6.28,0
2022-10-25,6.28,6.28,6.28,6.28,100
2022-10-26,6.28,6.28,6.28,6.28,0
2022-10-27,6.28,6.28,6.28,6.28,0
2022-10-28,6.28,6.28,6.28,6.28,0
2022-10-31,6.28,6.28,6.28,6.28,0
2022-11-01,6.28,6.28,6.28,6.28,0
2022-11-02,6.28,6.28,6.28,6.28,0
2022-11-03,6.28,6.28,6.28,6.28,0
2022-11-04,6.28,6.28,6.28,6.28,0
2022-11-07,6.28,6.28,6.28,6.28,0
2022-11-08,6.28,6.28,6.28,6.28,0
2022-11-09,6.28,6.28,6.28,6.28,0
2022-11-10,6.28,6.28,6.28,6.28,0
2022-11-11,6.28,6.28,6.28,6.28,0
2022-11-14,6.28,6.28,6.28,6.28,0
2022-11-15,6.28,6.28,6.28,6.28,0
2022-11-16,6.28,6.28,6.28,6.28,0
2022-11-17,6.28,6.28,6.28,6.28,0
2022-11-18,6.28,6.28,6.28,6.28,0
2022-11-21,6.28,6.28,6.28,6.28,0
2022-11-22,6.28,6.28,6.28,6.28,0
2022-11-23,6.28,6.28,6.28,6.28,0
2022-11-24,6.28,6.28,6.28,6.28,0
2022-11-25,6.28,6.28,6.28,6.28,0
2022-11-28,6.28,6.28,6.28,6.28,0
2022-11-29,7.2,7.2,7.2,7.2,100
2022-11-30,7.2,7.2,7.2,7.2,0
2022-12-01,7.2,7.2,7.2,7.2,0
2022-12-02,7.2,7.2,7.2,7.2,0
2022-12-05,7.2,7.2,7.2,7.2,0
2022-12-06,7.2,7.2,7.2,7.2,0
2022-12-07,7.2,7.2,7.2,7.2,0
2022-12-08,7.2,7.2,7.2,7.2,0
2022-12-09,7.2,7.2,7.2,7.2,0
2022-12-12,7.2,7.2,7.2,7.2,500
2022-12-13,7.2,7.2,7.2,7.2,0
2022-12-14,7.2,7.2,7.2,7.2,0
2022-12-15,7.2,7.2,7.2,7.2,0
2022-12-16,7.2,7.2,7.2,7.2,0
2022-12-19,7.2,7.2,7.2,7.2,0
2022-12-20,7.2,7.2,7.2,7.2,0
2022-12-21,7.2,7.2,7.2,7.2,0
2022-12-22,7.2,7.2,7.2,7.2,0
2022-12-23,7.2,7.2,7.2,7.2,0
2022-12-26,7.2,7.2,7.2,7.2,0
2022-12-27,7.2,7.2,7.2,7.2,0
2022-12-28,7.2,7.2,7.2,7.2,0
2022-12-29,6.19,6.19,6.19,6.19,500
2022-12-30,6.19,6.19,6.19,6.19,100
2023-01-03,6.19,6.19,6.19,6.19,0
2023-01-04,6.19,6.19,6.19,6.19,0
2023-01-05,6.19,6.19,6.19,6.19,0
2023-01-06,6.19,6.19,6.19,6.19,0
2023-01-09,6.19,6.19,6.19,6.19,0
2023-01-10,6.19,6.19,6.19,6.19,200
2023-01-11,6.19,6.19,6.19,6.19,0
2023-01-12,6.19,6.19,6.19,6.19,100
2023-01-13,6.28,6.28,6.28,6.28,400
2023-01-16,6.28,6.28,6.28,6.28,0
2023-01-17,6.7,6.7,6.7,6.7,100
2023-01-18,6.7,6.7,6.7,6.7,0
2023-01-19,6.7,6.7,6.7,6.7,0
2023-01-27,6.95,7.2,6.95,7.2,1000
2023-01-30,7.11,7.11,7.11,7.11,0
2023-01-31,7.11,7.11,7.11,7.11,0
2023-02-01,7.11,7.11,7.11,7.11,0
2023-02-02,6.11,6.11,6.11,6.11,1000
2023-02-03,6.11,6.11,6.11,6.11,0
2023-02-06,6.11,6.11,6.11,6.11,0
2023-02-07,6.11,6.11,6.11,6.11,0
2023-02-08,6.11,6.11,6.11,6.11,0
2023-02-09,6.11,6.11,6.11,6.11,0
2023-02-10,6.11,6.11,6.11,6.11,0
2023-02-13,6.11,6.11,6.11,6.11,0
2023-02-14,6.11,6.11,6.11,6.11,0
2023-02-15,6.11,6.11,6.11,6.11,0
2023-02-16,6.11,6.11,6.11,6.11,0
2023-02-17,6.11,6.11,6.11,6.11,0
2023-02-20,6.11,6.11,6.11,6.11,0
2023-02-21,6.11,6.11,6.11,6.11,0
2023-02-22,6.11,6.11,6.11,6.11,0
2023-02-23,6.11,6.11,6.11,6.11,100
2023-02-24,6.11,6.11,6.11,6.11,0
2023-02-27,6.11,6.11,6.11,6.11,0
2023-02-28,6.11,6.11,6.11,6.11,0
2023-03-01,6.11,6.11,6.11,6.11,0
2023-03-02,6.11,6.11,6.11,6.11,0
2023-03-03,6.11,6.11,6.11,6.11,0
2023-03-06,6.11,6.11,6.11,6.11,0
2023-03-07,6.11,6.11,6.11,6.11,0
2023-03-08,6.11,6.11,6.11,6.11,0
2023-03-09,6.11,6.11,6.11,6.11,0
2023-03-10,6.11,6.11,6.11,6.11,0
2023-03-13,6.11,6.11,6.11,6.11,0
2023-03-14,6.11,6.11,6.11,6.11,0
2023-03-15,6.11,6.11,6.11,6.11,0
2023-03-16,6.95,6.95,6.95,6.95,100
2023-03-17,6.95,6.95,6.95,6.95,0
2023-03-20,6.95,6.95,6.95,6.95,0
2023-03-21,6.95,6.95,6.95,6.95,0
2023-03-22,6.95,6.95,6.95,6.95,0
2023-03-23,6.95,6.95,6.95,6.95,0
2023-03-24,6.95,6.95,6.95,6.95,0
2023-03-27,6.95,6.95,6.95,6.95,0
2023-03-28,6.95,6.95,6.95,6.95,0
2023-03-29,6.95,6.95,6.95,6.95,0
2023-03-30,6.95,6.95,6.95,6.95,0
2023-03-31,6.95,6.95,6.95,6.95,0
2023-04-03,6.95,6.95,6.95,6.95,0
2023-04-04,6.95,6.95,6.95,6.95,0
2023-04-05,6.95,6.95,6.95,6.95,0
2023-04-06,6.95,6.95,6.95,6.95,0
2023-04-07,6.95,6.95,6.95,6.95,0
2023-04-10,6.95,6.95,6.95,6.95,0
2023-04-11,6.95,6.95,6.95,6.95,0
2023-04-12,6.95,6.95,6.95,6.95,0
2023-04-13,6.95,6.95,6.95,6.95,0
2023-04-14,6.95,6.95,6.95,6.95,0
2023-04-17,6.95,6.95,6.95,6.95,0
2023-04-18,6.95,6.95,6.95,6.95,0
2023-04-19,7.95,7.95,6.95,6.95,1100
2023-04-20,7.03,7.03,7.03,7.03,0
2023-04-21,7.03,7.03,7.03,7.03,0
2023-04-24,7.03,7.03,7.03,7.03,0
2023-04-25,7.03,7.03,7.03,7.03,0
2023-04-26,6.03,6.03,6.03,6.03,100
2023-04-27,6.03,6.03,6.03,6.03,0
2023-04-28,6.03,6.03,6.03,6.03,0
2023-05-04,6.03,6.03,6.03,6.03,0
2023-05-05,6.03,6.03,6.03,6.03,0
2023-05-08,6.03,6.03,6.03,6.03,0
2023-05-09,6.03,6.03,6.03,6.03,0
2023-05-10,6.03,6.03,6.03,6.03,0
2023-05-11,6.03,6.03,6.03,6.03,0
2023-05-12,6.03,6.03,6.03,6.03,0
2023-05-15,6.03,6.03,6.03,6.03,0
2023-05-16,6.03,6.03,6.03,6.03,0
2023-05-17,6.03,6.03,6.03,6.03,0
2023-05-18,6.03,6.03,6.03,6.03,0
2023-05-19,6.03,6.03,6.03,6.03,0
2023-05-22,6.03,6.03,6.03,6.03,0
2023-05-23,6.03,6.03,6.03,6.03,0
2023-05-24,6.03,6.03,6.03,6.03,0
2023-05-25,6.03,6.03,6.03,6.03,0
2023-05-26,6.03,6.03,6.03,6.03,0
2023-05-29,6.03,6.03,6.03,6.03,0
2023-05-30,6.03,6.03,6.03,6.03,0
2023-05-31,6.03,6.03,6.03,6.03,0
2023-06-01,6.03,6.03,6.03,6.03,0
2023-06-02,6.03,6.03,6.03,6.03,0
2023-06-05,6.03,6.03,6.03,6.03,0
2023-06-06,6.03,6.03,6.03,6.03,0
2023-06-07,6.03,6.03,6.03,6.03,0
2023-06-08,6.03,6.03,6.03,6.03,0
2023-06-09,6.03,6.03,6.03,6.03,0
2023-06-12,6.03,6.03,6.03,6.03,0
2023-06-13,6.03,6.03,6.03,6.03,0
2023-06-14,6.03,6.03,6.03,6.03,0
2023-06-15,6.03,6.03,6.03,6.03,0
2023-06-16,6.03,6.03,6.03,6.03,0
2023-06-19,6.03,6.03,6.03,6.03,0
2023-06-20,6.03,6.03,6.03,6.03,0
2023-06-21,6.03,6.03,6.03,6.03,0
2023-06-22,6.03,6.03,6.03,6.03,0
2023-06-23,6.03,6.03,6.03,6.03,0
2023-06-26,6.03,6.03,6.03,6.03,0
2023-06-27,6.03,6.03,6.03,6.03,0
2023-06-28,6.03,6.03,6.03,6.03,0
2023-06-29,6.03,6.03,6.03,6.03,0
2023-06-30,6.03,6.03,6.03,6.03,0
2023-07-03,6.03,6.03,6.03,6.03,0
2023-07-04,6.03,6.03,6.03,6.03,900
2023-07-05,6.03,6.03,6.03,6.03,0
2023-07-06,6.03,6.03,6.03,6.03,0
2023-07-07,6.03,6.03,6.03,6.03,0
2023-07-10,6.03,6.03,6.03,6.03,0
2023-07-11,6.03,6.03,6.03,6.03,0
2023-07-12,6.03,6.03,6.03,6.03,0
2023-07-13,6.03,6.03,6.03,6.03,0
2023-07-14,6.03,6.03,6.03,6.03,200
2023-07-17,6.03,6.03,6.03,6.03,0
2023-07-18,6.03,6.03,6.03,6.03,0
2023-07-19,6.03,6.03,6.03,6.03,0
2023-07-20,6.03,6.03,6.03,6.03,0
2023-07-21,6.03,6.03,6.03,6.03,0
2023-07-24,6.03,6.03,6.03,6.03,300
2023-07-25,6.03,6.03,6.03,6.03,0
2023-07-26,6.03,6.03,6.03,6.03,0
2023-07-27,6.03,6.03,6.03,6.03,0
2023-07-28,6.03,6.03,6.03,6.03,0
2023-07-31,6.86,6.86,6.86,6.86,100
2023-08-01,6.86,6.86,6.86,6.86,100
2023-08-02,6.86,6.86,6.86,6.86,0
2023-08-03,6.86,6.86,6.86,6.86,0
2023-08-04,5.94,5.94,5.94,5.94,100
2023-08-07,5.94,5.94,5.94,5.94,0
2023-08-08,6.7,6.7,6.7,6.7,100
2023-08-09,6.7,6.7,6.7,6.7,0
2023-08-10,6.7,6.7,6.7,6.7,0
2023-08-11,6.7,6.7,6.7,6.7,0
2023-08-14,6.7,6.7,6.7,6.7,0
2023-08-15,6.7,6.7,6.61,6.61,1100
2023-08-16,6.61,6.61,6.61,6.61,1000
2023-08-17,6.61,6.61,6.61,6.61,0
2023-08-18,6.61,6.61,6.61,6.61,0
2023-08-21,6.61,6.61,6.61,6.61,0
2023-08-22,6.61,6.61,6.61,6.61,0
2023-08-23,7.53,7.53,7.53,7.53,100
2023-08-24,7.53,7.53,7.53,7.53,0
2023-08-25,7.53,7.53,7.53,7.53,0
2023-08-28,7.53,8.29,7.53,8.2,3600
2023-08-29,7.55,7.55,7.55,7.55,0
2023-08-30,7.55,7.55,7.55,7.55,0
2023-08-31,7.55,7.55,7.55,7.55,0
2023-09-05,7.55,7.55,7.55,7.55,0
2023-09-06,6.57,6.57,6.57,6.57,20100
2023-09-07,6.57,6.57,6.57,6.57,0
2023-09-08,6.57,6.57,6.57,6.57,0
2023-09-11,6.57,6.57,6.57,6.57,0
2023-09-12,6.57,6.57,6.57,6.57,0
2023-09-13,6.57,6.57,6.57,6.57,0
2023-09-14,6.57,6.57,6.57,6.57,0
2023-09-15,6.57,6.57,6.57,6.57,1600
2023-09-18,6.57,6.57,6.57,6.57,0
2023-09-19,6.57,6.57,6.57,6.57,0
2023-09-20,7.11,7.11,7.11,7.11,4700
2023-09-21,6.22,6.22,6.22,6.22,100
2023-09-22,6.22,6.22,6.22,6.22,0
2023-09-25,6.22,6.22,6.22,6.22,0
2023-09-26,6.22,6.22,6.22,6.22,0
2023-09-27,7.11,7.11,7.11,7.11,100
2023-09-28,7.11,7.11,7.11,7.11,500
2023-09-29,7.11,7.11,7.11,7.11,0
2023-10-02,7.11,7.11,7.11,7.11,0
2023-10-03,7.11,7.11,7.11,7.11,0
2023-10-04,7.11,7.11,7.11,7.11,0
2023-10-05,7.11,7.11,7.11,7.11,0
2023-10-06,7.11,7.11,7.11,7.11,0
2023-10-09,7.11,7.11,7.11,7.11,0
2023-10-10,7.11,7.11,7.11,7.11,0
2023-10-11,7.11,7.11,7.11,7.11,0
2023-10-12,7.02,7.02,7.02,7.02,200
2023-10-13,7.02,7.02,7.02,7.02,0
2023-10-16,7.02,7.02,7.02,7.02,0
2023-10-17,7.02,7.02,7.02,7.02,0
2023-10-18,7.02,7.02,7.02,7.02,1400
2023-10-19,7.02,7.02,7.02,7.02,0
2023-10-20,7.99,7.99,7.99,7.99,100
2023-10-23,7.02,7.11,7.02,7.11,200
2023-10-24,7.11,7.11,7.11,7.11,0
2023-10-25,7.11,7.11,7.11,7.11,0
2023-10-26,7.11,7.11,7.11,7.11,0
2023-10-27,7.11,7.11,7.11,7.11,0
2023-10-30,7.11,7.11,7.11,7.11,0
2023-10-31,7.11,7.11,7.11,7.11,0
2023-11-01,7.11,7.11,7.11,7.11,0
2023-11-02,7.11,7.11,7.11,7.11,0
2023-11-03,7.11,7.11,7.11,7.11,0
2023-11-06,7.11,7.11,7.11,7.11,0
2023-11-07,7.11,7.11,7.11,7.11,0
2023-11-08,7.11,7.11,7.11,7.11,0
2023-11-09,7.11,7.11,7.11,7.11,0
2023-11-10,7.11,7.11,7.11,7.11,0
2023-11-13,6.22,6.22,6.22,6.22,1300
2023-11-14,6.31,6.31,6.31,6.31,5100
2023-11-15,6.31,6.31,6.31,6.31,0
2023-11-16,6.31,6.31,6.31,6.31,0
2023-11-17,7.11,7.11,7.11,7.11,500
2023-11-20,7.11,7.11,7.11,7.11,0
2023-11-21,7.11,7.11,7.11,7.11,0
2023-11-22,7.11,7.11,7.11,7.11,0
2023-11-23,7.11,7.11,7.11,7.11,0
2023-11-24,7.11,7.11,7.11,7.11,0
2023-11-27,7.28,7.28,7.11,7.11,500
2023-11-28,7.11,7.11,7.11,7.11,0
2023-11-29,7.11,7.11,7.11,7.11,0
2023-11-30,7.11,7.11,7.11,7.11,0
2023-12-01,7.11,7.11,7.11,7.11,0
2023-12-04,7.11,7.11,7.11,7.11,100
2023-12-05,7.11,7.11,7.11,7.11,0
2023-12-06,7.11,7.11,7.11,7.11,0
2023-12-07,7.11,7.11,7.11,7.11,0
2023-12-08,7.11,7.11,7.11,7.11,0
2023-12-11,7.11,7.11,7.11,7.11,0
2023-12-12,7.11,7.11,7.11,7.11,0
2023-12-13,7.11,7.11,7.11,7.11,0
2023-12-14,7.11,7.11,7.11,7.11,0
2023-12-15,6.66,6.66,6.66,6.66,5000
2023-12-18,6.66,6.66,6.66,6.66,0
2023-12-19,6.66,6.66,6.66,6.66,0
2023-12-20,6.66,6.66,6.66,6.66,0
2023-12-21,6.66,6.66,6.66,6.66,0
2023-12-22,6.66,6.66,6.66,6.66,0
2023-12-25,6.66,6.66,6.66,6.66,0
2023-12-26,6.66,6.66,6.66,6.66,0
2023-12-27,6.66,6.66,6.66,6.66,0
2023-12-28,6.66,6.66,6.66,6.66,0
2023-12-29,6.66,6.66,6.66,6.66,0
2024-01-02,6.66,6.66,6.66,6.66,0
2024-01-03,6.66,6.66,6.66,6.66,0
2024-01-04,6.66,6.66,6.66,6.66,0
2024-01-05,6.66,6.66,6.66,6.66,0
2024-01-08,6.66,6.66,6.66,6.66,0
2024-01-09,6.66,6.66,6.66,6.66,0
2024-01-10,6.66,6.66,6.66,6.66,0
2024-01-11,6.66,6.66,6.66,6.66,0
2024-01-12,6.66,6.66,6.66,6.66,0
2024-01-15,6.66,6.66,6.66,6.66,0
2024-01-16,6.66,6.66,6.66,6.66,0
2024-01-17,6.66,6.66,6.66,6.66,0
2024-01-18,6.66,6.66,6.66,6.66,0
2024-01-19,6.66,6.66,6.66,6.66,0
